"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","26","test_database_is_up[1]","tests.integration","Sat Oct 12 02:27:03 UTC 2024","passed","Sat Oct 12 02:27:03 UTC 2024","","test_charm","",""
"Build and deploy three unit of PostgreSQL.","314754","test_build_and_deploy","tests.integration.ha_tests","Sat Oct 12 01:58:01 UTC 2024","passed","Sat Oct 12 02:03:16 UTC 2024","","test_replication","",""
"Simple test to ensure that the PostgreSQL and application charms get deployed.","341256","test_deploy_stable","tests.integration.ha_tests","Sat Oct 12 02:05:11 UTC 2024","failed","Sat Oct 12 02:10:52 UTC 2024","","test_upgrade_to_primary_label","",""
"Test that the pre-upgrade-check action runs successfully.","18193","test_pre_upgrade_check","tests.integration.ha_tests","Sat Oct 12 02:21:52 UTC 2024","passed","Sat Oct 12 02:22:10 UTC 2024","","test_upgrade","",""
"This tests checks that a cluster recovers from a full cluster restart.

    The test can be called a full cluster crash when the signal sent to the OS process
    is SIGKILL.
    ","44973","test_full_cluster_restart[SIGKILL-postgres]","tests.integration.ha_tests","Sat Oct 12 02:24:00 UTC 2024","broken","Sat Oct 12 02:24:45 UTC 2024","","test_self_healing","",""
"Test that's possible to change PostgreSQL parameters.","59778","test_postgresql_parameters_change","tests.integration","Sat Oct 12 02:27:10 UTC 2024","passed","Sat Oct 12 02:28:09 UTC 2024","","test_charm","",""
"","0","test_interruption_db_process[SIGKILL-/usr/bin/patroni]","tests.integration.ha_tests","Sat Oct 12 02:13:18 UTC 2024","skipped","Sat Oct 12 02:13:18 UTC 2024","","test_self_healing","",""
"Build and deploy the charm and saturate its pgdata volume.","624168","test_filling_and_emptying_pgdata_storage","tests.integration","Sat Oct 12 02:26:18 UTC 2024","passed","Sat Oct 12 02:36:42 UTC 2024","","test_storage","",""
"","89473","test_freeze_db_process[postgres]","tests.integration.ha_tests","Sat Oct 12 02:13:18 UTC 2024","passed","Sat Oct 12 02:14:48 UTC 2024","","test_self_healing","",""
"Test that there is no read-only endpoint in a standalone cluster.","59867","test_no_read_only_endpoint_in_standalone_cluster","tests.integration.new_relations","Sat Oct 12 02:24:44 UTC 2024","passed","Sat Oct 12 02:25:44 UTC 2024","","test_new_relations","",""
"","24","test_database_is_up[2]","tests.integration","Sat Oct 12 02:27:03 UTC 2024","passed","Sat Oct 12 02:27:03 UTC 2024","","test_charm","",""
