"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3133","test_settings_are_correct[1]","tests.integration","Sat Aug 03 02:08:43 UTC 2024","passed","Sat Aug 03 02:08:46 UTC 2024","","test_charm","",""
"Deploy Finos Waltz to test the 'db' relation.

    Args:
        ops_test: The ops test framework
    ","1020611","test_finos_waltz_db","tests.integration","Sat Aug 03 01:56:51 UTC 2024","broken","Sat Aug 03 02:13:52 UTC 2024","","test_db","",""
"Redeploy the charm in the same model to test that it works.","694156","test_redeploy_charm_same_model","tests.integration","Sat Aug 03 02:33:55 UTC 2024","passed","Sat Aug 03 02:45:30 UTC 2024","","test_charm","",""
"This tests checks that a cluster recovers from a full cluster restart.

    The test can be called a full cluster crash when the signal sent to the OS process
    is SIGKILL.
    ","4487","test_full_cluster_restart[SIGKILL-/usr/bin/patroni]","tests.integration.ha_tests","Sat Aug 03 02:32:00 UTC 2024","broken","Sat Aug 03 02:32:05 UTC 2024","","test_self_healing","",""
"Write to primary, read data from secondaries (check consistency).","2106","test_consistency","tests.integration.ha_tests","Sat Aug 03 01:56:29 UTC 2024","broken","Sat Aug 03 01:56:31 UTC 2024","","test_replication","",""
"","1179671","test_discourse_from_discourse_charmers","tests.integration","Sat Aug 03 01:52:01 UTC 2024","passed","Sat Aug 03 02:11:41 UTC 2024","","test_db_admin","",""
"","4158","test_interruption_db_process[SIGTERM-/usr/bin/patroni]","tests.integration.ha_tests","Sat Aug 03 01:54:48 UTC 2024","broken","Sat Aug 03 01:54:52 UTC 2024","","test_self_healing","",""
"","0","test_legacy_and_modern_endpoints_simultaneously","tests.integration.relations","Sat Aug 03 01:41:27 UTC 2024","skipped","Sat Aug 03 01:41:27 UTC 2024","","test_relations","",""
"Test superuser actions and the request for more permissions.","0","test_user_with_extra_roles","tests.integration.new_relations","Sat Aug 03 01:40:21 UTC 2024","skipped","Sat Aug 03 01:40:21 UTC 2024","","test_new_relations","",""
"Scale the database to zero units and scale up again.","55241","test_scaling_to_zero","tests.integration.ha_tests","Sat Aug 03 01:39:20 UTC 2024","broken","Sat Aug 03 01:40:16 UTC 2024","","test_self_healing","",""
"Test that is possible to restore a backup to another PostgreSQL cluster.","0","test_restore_on_new_cluster","tests.integration","Sat Aug 03 01:39:31 UTC 2024","skipped","Sat Aug 03 01:39:31 UTC 2024","","test_backups","",""
"","24","test_labels_consistency_across_pods[2]","tests.integration","Sat Aug 03 02:08:39 UTC 2024","passed","Sat Aug 03 02:08:39 UTC 2024","","test_charm","",""
"This tests checks that a cluster recovers from a full cluster restart.

    The test can be called a full cluster crash when the signal sent to the OS process
    is SIGKILL.
    ","4321","test_full_cluster_restart[SIGTERM-postgres]","tests.integration.ha_tests","Sat Aug 03 02:11:50 UTC 2024","broken","Sat Aug 03 02:11:54 UTC 2024","","test_self_healing","",""
"Deploy both charms (application and database) to use in the tests.","30279","test_deploy_charms","tests.integration.relations","Sat Aug 03 01:40:57 UTC 2024","broken","Sat Aug 03 01:41:27 UTC 2024","","test_relations","",""
"Test that async replication fails back correctly.","193380","test_async_replication_failover_in_secondary_cluster","tests.integration.ha_tests","Sat Aug 03 02:11:02 UTC 2024","passed","Sat Aug 03 02:14:15 UTC 2024","","test_async_replication","",""
"Simple test to ensure that the PostgreSQL and application charms get deployed.","400249","test_deploy_stable","tests.integration.ha_tests","Sat Aug 03 01:39:26 UTC 2024","passed","Sat Aug 03 01:46:06 UTC 2024","","test_upgrade_from_stable","",""
"","0","test_discourse","tests.integration.new_relations","Sat Aug 03 01:40:21 UTC 2024","skipped","Sat Aug 03 01:40:21 UTC 2024","","test_new_relations","",""
"","30034","test_extensions_blocking","tests.integration","Sat Aug 03 02:13:52 UTC 2024","broken","Sat Aug 03 02:14:22 UTC 2024","","test_db","",""
"","0","test_upgrade_from_edge","tests.integration.ha_tests","Sat Aug 03 01:40:33 UTC 2024","skipped","Sat Aug 03 01:40:33 UTC 2024","","test_upgrade","",""
"Test that an application can request additional databases using the same interface.","0","test_an_application_can_request_multiple_databases","tests.integration.new_relations","Sat Aug 03 01:40:21 UTC 2024","skipped","Sat Aug 03 01:40:21 UTC 2024","","test_new_relations","",""
