"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","524460","test_upgrade_from_edge","tests.integration.ha_tests","Mon Dec 02 02:33:51 UTC 2024","passed","Mon Dec 02 02:42:36 UTC 2024","","test_upgrade","",""
"Tests that the cluster maintains a primary after the primary is deleted.","315133","test_cluster_is_stable_after_leader_deletion","tests.integration","Mon Dec 02 02:44:49 UTC 2024","passed","Mon Dec 02 02:50:04 UTC 2024","","test_charm","",""
"Test that in general, there is no change when password validation fails.","11596","test_no_password_change_on_invalid_password","tests.integration","Mon Dec 02 02:49:42 UTC 2024","passed","Mon Dec 02 02:49:53 UTC 2024","","test_password_rotation","",""
"Scale the database to zero units and scale up again.","892527","test_scaling_to_zero","tests.integration.ha_tests","Mon Dec 02 02:27:47 UTC 2024","failed","Mon Dec 02 02:42:40 UTC 2024","","test_self_healing","",""
"Test that the pre-upgrade-check action runs successfully.","19219","test_pre_upgrade_check","tests.integration.ha_tests","Mon Dec 02 02:33:32 UTC 2024","passed","Mon Dec 02 02:33:51 UTC 2024","","test_upgrade","",""
"Test that the charm can be deployed with a storage with more restrictive permissions.","165928","test_storage_with_more_restrictive_permissions","tests.integration","Mon Dec 02 03:17:08 UTC 2024","passed","Mon Dec 02 03:19:54 UTC 2024","","test_charm","",""
"Test that a previously broken relation would be functional if restored.","26814","test_restablish_relation","tests.integration.new_relations","Mon Dec 02 02:42:50 UTC 2024","passed","Mon Dec 02 02:43:17 UTC 2024","","test_new_relations","",""
"Build and deploy three units of PostgreSQL.","18339","test_build_and_deploy","tests.integration","Mon Dec 02 02:42:13 UTC 2024","passed","Mon Dec 02 02:42:31 UTC 2024","","test_tls","",""
"Build and deploy the charm with trust set to false.

    Assert on the unit status being blocked due to lack of trust.
    ","105553","test_deploy_without_trust","tests.integration","Mon Dec 02 02:38:57 UTC 2024","passed","Mon Dec 02 02:40:43 UTC 2024","","test_trust","",""
"","128543","test_invalid_extra_user_roles","tests.integration.new_relations","Mon Dec 02 02:45:24 UTC 2024","passed","Mon Dec 02 02:47:33 UTC 2024","","test_new_relations","",""
"Test that the relation can be broken and re-established.","177250","test_reestablish_relation","tests.integration.ha_tests","Mon Dec 02 02:45:43 UTC 2024","passed","Mon Dec 02 02:48:40 UTC 2024","","test_async_replication","",""
"","20","test_database_is_up[0]","tests.integration","Mon Dec 02 02:43:46 UTC 2024","passed","Mon Dec 02 02:43:46 UTC 2024","","test_charm","",""
"Remove unit with force while storage is alive.","335563","test_app_force_removal","tests.integration.ha_tests","Mon Dec 02 02:27:32 UTC 2024","passed","Mon Dec 02 02:33:07 UTC 2024","","test_smoke","",""
"Tries deploying an amd64 charm on arm64 host.","0","test_amd_charm_on_arm_host","tests.integration","Mon Dec 02 02:40:41 UTC 2024","skipped","Mon Dec 02 02:40:41 UTC 2024","","test_wrong_arch","",""
"Test application deploy in dirty environment with garbage storage from another application.","709951","test_app_resources_conflicts","tests.integration.ha_tests","Mon Dec 02 02:36:24 UTC 2024","passed","Mon Dec 02 02:48:14 UTC 2024","","test_smoke","",""
"Test that check relation data.","268772","test_relations","tests.integration.new_relations","Mon Dec 02 02:38:03 UTC 2024","passed","Mon Dec 02 02:42:32 UTC 2024","","test_relations_coherence","",""
"Write to primary, read data from secondaries (check consistency).","21558","test_consistency","tests.integration.ha_tests","Mon Dec 02 02:33:18 UTC 2024","passed","Mon Dec 02 02:33:39 UTC 2024","","test_replication","",""
"Test switching over to the second cluster.","376684","test_switchover","tests.integration.ha_tests","Mon Dec 02 02:38:05 UTC 2024","passed","Mon Dec 02 02:44:22 UTC 2024","","test_async_replication","",""
